18006,"2019-08-31 23:26:10",good,pol,""
18007,"2019-08-31 23:28:24",good,pol,""
18008,"2019-08-31 23:30:30",good,pol,""
18051,"2019-09-04 13:31:25",good,pol,""
18052,"2019-09-04 13:33:39",good,pol,""
18053,"2019-09-04 13:36:24",good,pol,""
18054,"2019-09-04 13:38:54",good,pol,""
18055,"2019-09-04 13:41:14",good,pol,""
18056,"2019-09-04 13:43:24",good,pol,""
18057,"2019-09-04 13:45:33",good,pol,""
18058,"2019-09-04 13:47:40",good,pol,""
18059,"2019-09-04 13:49:47",good,pol,""
18060,"2019-09-04 13:51:55",good,pol,""
18061,"2019-09-04 13:54:06",good,pol,""
18062,"2019-09-04 13:57:00",good,pol,""
18063,"2019-09-04 14:00:11",good,pol,""
18064,"2019-09-04 14:02:23",good,pol,""
18065,"2019-09-04 14:04:36",good,pol,""
18066,"2019-09-04 14:06:44",good,pol,""
18067,"2019-09-04 14:08:51",good,pol,""
18068,"2019-09-04 14:11:00",good,pol,""
18069,"2019-09-04 14:13:08",good,pol,""
18070,"2019-09-04 14:15:17",good,pol,""
18071,"2019-09-04 14:17:26",good,pol,""
18072,"2019-09-04 14:19:38",good,pol,""
18073,"2019-09-04 14:21:50",good,pol,""
18074,"2019-09-04 14:24:03",good,pol,""
18075,"2019-09-04 14:26:13",good,pol,""
18076,"2019-09-04 14:28:25",good,pol,""
18077,"2019-09-04 14:37:49",good,pol,""
18078,"2019-09-04 14:41:10",good,pol,""
18079,"2019-09-04 14:43:21",good,pol,""
18080,"2019-09-04 14:46:21",good,pol,""
18081,"2019-09-04 14:49:19",good,pol,""
18082,"2019-09-04 14:51:29",good,pol,""
18083,"2019-09-04 14:53:35",good,pol,""
18084,"2019-09-04 14:55:45",good,pol,""
18085,"2019-09-04 14:57:51",good,pol,""
18086,"2019-09-04 15:00:00",good,pol,""
18087,"2019-09-04 15:02:17",good,pol,""
18088,"2019-09-04 15:04:26",good,pol,""
18089,"2019-09-04 15:06:36",good,pol,""
18090,"2019-09-04 15:08:54",good,pol,""
18091,"2019-09-04 15:11:21",good,pol,""
18092,"2019-09-04 15:13:50",good,pol,""
18093,"2019-09-04 15:15:59",good,pol,""
18094,"2019-09-04 15:18:08",good,pol,""
18095,"2019-09-04 15:21:09",good,pol,""
18096,"2019-09-04 15:23:38",good,pol,""
18097,"2019-09-04 15:25:48",good,pol,""
18098,"2019-09-04 15:27:57",good,pol,""
18099,"2019-09-04 15:30:03",good,pol,""
18100,"2019-09-04 15:32:11",good,pol,""
18101,"2019-09-04 15:34:18",good,pol,""
18102,"2019-09-04 15:36:25",good,pol,""
18103,"2019-09-04 15:38:34",good,pol,""
18104,"2019-09-04 15:40:41",good,pol,""
18105,"2019-09-04 15:50:13",good,pol,""
18106,"2019-09-04 15:52:22",good,pol,""
18107,"2019-09-04 15:54:31",good,pol,""
18108,"2019-09-04 15:56:40",good,pol,""
18109,"2019-09-04 15:58:52",good,pol,""
18110,"2019-09-04 16:01:00",good,pol,""
18111,"2019-09-04 16:03:09",good,pol,""
18112,"2019-09-04 16:08:10",good,pol,""
18113,"2019-09-04 16:10:48",good,pol,""
18114,"2019-09-04 16:12:59",good,pol,""
18115,"2019-09-04 16:15:09",good,pol,""
18116,"2019-09-04 16:17:16",good,pol,""
18117,"2019-09-04 16:19:24",good,pol,""
18118,"2019-09-04 16:26:03",good,pol,""
18119,"2019-09-04 16:28:12",good,pol,""
18120,"2019-09-04 16:30:23",good,pol,""
18121,"2019-09-04 16:32:31",good,pol,""
18122,"2019-09-04 16:34:40",good,pol,""
18123,"2019-09-04 16:36:49",good,pol,""
18124,"2019-09-04 16:38:59",good,pol,""
18125,"2019-09-04 16:41:10",good,pol,""
18126,"2019-09-04 16:43:25",good,pol,""
18127,"2019-09-04 16:45:38",good,pol,""
18128,"2019-09-04 16:48:03",good,pol,""
18129,"2019-09-04 16:50:13",good,pol,""
18130,"2019-09-04 16:52:22",good,pol,""
18131,"2019-09-04 16:54:54",good,pol,""
18132,"2019-09-04 16:57:07",good,pol,""
18133,"2019-09-04 16:59:21",good,pol,""
18134,"2019-09-04 17:18:10",good,pol,""
18135,"2019-09-04 17:20:30",good,pol,""
18136,"2019-09-04 17:22:42",good,pol,""
18137,"2019-09-04 17:25:02",good,pol,""
18138,"2019-09-04 17:27:12",good,pol,""
18139,"2019-09-04 17:29:25",good,pol,""
18140,"2019-09-04 17:31:36",good,pol,""
18141,"2019-09-04 17:33:48",good,pol,""
18142,"2019-09-04 17:36:24",good,pol,""
18143,"2019-09-04 17:38:44",good,pol,""
18144,"2019-09-04 17:40:58",good,pol,""
18145,"2019-09-04 17:43:09",good,pol,""
18146,"2019-09-04 17:45:19",good,pol,""
18147,"2019-09-04 17:47:30",good,pol,""
18148,"2019-09-04 17:49:41",good,pol,""
18149,"2019-09-04 17:51:51",good,pol,""
18175,"2019-09-04 19:12:24",good,pol,""
18176,"2019-09-04 19:15:19",good,pol,""
18177,"2019-09-04 19:17:34",good,pol,""
18178,"2019-09-04 19:19:48",good,pol,""
18179,"2019-09-04 19:22:06",good,pol,""
18180,"2019-09-04 19:24:20",good,pol,""
18181,"2019-09-04 19:26:33",good,pol,""
18182,"2019-09-04 19:28:45",good,pol,""
18183,"2019-09-04 19:30:57",good,pol,""
